37.84,40.06,43.66,53.25,56.94,57.84,57.06,55.66,55.06,53.75,54.84,55.44,55.25,53.94,54.75,54.16,53.56,54.16,53.34,52.34,52.75,51.56,52.06,51.84,52.66,52.66,53.06,52.25,53.34,51.94,52.25,51.56,50.94,52.44,52.25,53.06,53.94,52.75,51.84,52.34,53.16,51.56,50.75,51.16,50.56,50.75,50.84,51.34,51.66,52.34,51.56,53.25,52.34,49.66,50.84,50.75,49.84,51.16,51.66,51.66,50.75,51.94,51.34,51.56,50.44,51.66,50.75,49.44,50.44,49.75,50.44,50.34,51.34,53.06,53.94,54.16,52.75,49.06,45.56,42.66
42.25,44.66,49.25,51.66,54.44,55.25,54.06,53.56,53.06,52.75,54.06,53.56,53.94,52.75,53.56,53.66,52.75,53.56,52.66,52.25,51.66,51.34,50.16,50.34,50.16,51.16,51.56,51.84,50.94,50.94,51.34,51.56,50.84,50.94,51.94,53.16,53.06,51.66,51.84,51.66,50.75,50.16,49.75,50.16,50.75,50.75,50.75,50.75,51.34,51.56,51.84,53.25,51.56,50.84,51.84,50.84,50.84,50.84,51.84,51.66,51.25,51.16,51.66,50.84,51.56,49.75,50.44,49.25,49.84,49.25,50.75,50.06,49.84,53.25,53.34,54.06,52.75,49.44,45.56,43.25
43.66,48.16,50.94,52.66,55.66,54.34,52.44,53.25,52.06,51.66,52.75,53.25,53.25,52.84,53.06,52.25,51.56,52.34,51.66,51.16,51.84,50.34,49.84,49.66,50.84,50.84,51.34,50.44,51.34,51.25,50.94,50.84,51.25,50.56,50.56,52.34,52.44,51.25,51.56,51.56,50.94,50.06,49.25,49.75,49.06,49.84,50.44,50.56,51.34,51.34,51.66,51.66,51.56,50.75,51.94,51.16,49.66,51.56,52.06,51.94,50.94,50.84,51.56,50.84,50.75,50.75,49.34,50.44,51.25,49.66,49.66,50.56,51.25,53.75,54.34,54.06,52.84,49.34,44.66,42.16
43.66,47.84,50.94,52.75,54.16,54.44,53.94,52.66,53.06,52.34,52.06,53.66,52.34,52.44,53.66,53.06,52.44,51.66,51.94,51.84,50.44,50.56,48.56,49.75,51.56,51.56,51.56,51.66,50.94,49.84,51.25,50.44,50.84,51.66,51.66,51.84,51.34,51.84,51.66,52.25,51.56,50.44,49.34,49.84,49.44,49.84,50.75,49.84,51.66,50.44,51.34,52.25,52.06,50.94,51.94,51.66,50.75,51.34,51.56,52.44,51.34,51.66,51.34,51.84,51.66,50.75,50.75,50.16,50.75,50.75,49.75,50.84,53.75,56.06,55.75,54.44,52.25,44.66,42.66,39.34
43.06,44.56,49.66,51.84,54.16,55.25,53.66,54.34,51.84,52.44,53.34,53.66,53.06,52.75,52.06,53.34,53.06,52.75,52.66,52.75,52.06,50.84,50.34,49.84,50.34,50.94,51.16,51.16,51.94,52.66,51.84,51.16,51.16,52.25,52.25,52.66,52.84,52.34,52.34,52.75,51.94,51.34,49.34,50.16,50.44,50.84,51.34,52.06,52.44,51.84,53.06,52.06,53.06,51.25,52.84,52.75,52.34,53.94,53.34,52.75,52.34,53.06,53.34,53.34,51.94,51.34,52.25,51.84,51.66,51.56,50.84,51.94,56.16,57.34,57.44,55.44,51.34,43.25,39.44,38.16
40.06,40.94,44.56,53.34,55.75,56.06,56.75,55.44,53.56,53.56,53.94,53.94,53.66,54.16,53.94,54.06,53.94,53.66,53.56,53.06,53.06,52.25,50.56,50.06,50.44,53.66,52.44,53.06,51.56,51.16,51.84,52.06,53.06,52.75,53.75,53.66,54.34,52.75,53.06,53.25,52.75,53.34,51.84,51.25,50.75,50.94,52.44,52.06,52.25,52.66,53.66,54.16,52.75,51.84,53.25,52.06,52.66,52.06,52.34,53.06,53.06,52.66,52.44,52.44,50.75,51.66,51.94,51.34,51.25,51.84,52.44,51.16,55.06,57.16,58.06,55.25,53.06,44.56,39.16,38.66
39.06,41.16,43.25,53.16,56.75,58.56,58.34,56.56,54.44,53.66,53.66,54.56,54.44,54.56,53.34,54.84,53.25,53.94,53.56,53.34,53.25,53.06,50.84,50.06,49.84,52.06,52.84,53.25,51.94,51.94,52.75,52.25,53.06,53.94,53.16,53.94,53.94,53.16,52.66,53.34,53.25,53.25,49.44,51.66,50.34,51.34,50.94,53.06,53.16,53.16,53.16,53.75,53.25,52.25,52.84,52.25,52.34,51.56,52.75,53.56,52.84,52.34,53.94,52.84,50.94,50.94,51.66,51.34,52.34,52.06,50.94,51.66,55.66,56.94,57.94,56.25,53.56,45.34,40.34,38.75
38.16,39.75,44.34,54.06,56.25,58.75,58.34,56.94,54.75,53.94,54.94,54.75,54.75,54.34,55.06,54.94,55.06,53.34,53.66,53.56,52.75,52.84,52.75,50.56,51.56,53.06,53.56,52.66,51.66,52.34,52.66,52.06,52.75,53.56,53.34,54.06,54.34,54.16,53.56,54.16,54.06,53.25,50.44,53.16,50.94,51.25,51.25,52.75,53.34,52.84,54.06,54.75,52.75,53.16,53.56,52.44,52.25,52.34,52.84,53.25,52.84,53.34,53.06,52.84,51.66,51.16,50.84,51.84,50.94,51.94,50.84,51.56,54.56,56.75,57.56,56.16,52.75,47.34,41.84,39.16
38.66,40.56,43.25,54.34,55.84,57.56,57.44,55.34,54.34,53.25,53.25,54.84,55.44,53.94,53.16,53.34,54.44,54.75,53.94,52.84,53.34,51.84,51.56,50.44,51.16,52.06,54.44,52.34,52.25,50.84,52.66,51.25,53.56,52.84,53.16,53.75,54.06,54.16,54.44,52.75,52.84,53.06,51.16,51.94,51.34,51.16,51.34,51.84,52.06,52.66,52.34,52.75,53.16,52.25,52.34,53.34,53.06,51.66,52.25,53.06,52.75,52.84,53.34,52.84,52.75,51.16,51.66,52.25,52.25,52.75,51.25,51.84,53.94,57.56,58.44,57.16,54.16,48.16,43.84,39.34
38.75,39.66,45.25,53.56,56.16,58.06,57.94,56.94,55.06,53.94,54.84,54.75,54.56,53.66,54.84,54.06,54.06,54.75,54.94,53.56,51.84,53.06,52.44,50.56,51.34,51.84,53.34,53.06,52.84,51.84,52.44,52.66,51.84,52.75,53.66,53.34,54.16,53.06,53.06,54.16,53.56,52.06,50.06,51.94,50.44,51.84,51.66,52.44,52.84,53.06,52.66,54.06,53.16,50.56,53.66,52.66,53.34,52.34,52.75,52.75,52.66,53.34,53.34,52.75,51.94,51.56,51.94,51.16,51.56,51.94,50.06,50.94,54.75,56.06,57.94,57.16,54.75,48.94,44.66,39.75
38.94,40.25,46.06,54.44,56.94,57.84,57.44,56.16,54.34,53.16,54.34,54.34,55.06,54.06,52.84,54.16,54.75,53.94,53.25,53.34,52.66,52.25,51.84,50.94,50.56,53.34,54.75,51.66,51.94,51.56,52.66,51.25,53.06,52.44,52.44,53.66,53.56,53.25,53.06,53.75,53.34,52.75,50.84,50.94,50.84,51.16,50.75,52.34,53.16,52.44,53.56,53.56,54.44,52.44,53.06,51.66,52.06,51.84,53.06,52.75,53.06,52.66,52.66,52.06,51.84,50.84,51.56,50.56,49.84,51.66,50.75,51.56,53.56,56.16,57.56,56.94,55.66,49.34,45.94,42.84
39.16,43.34,46.94,53.66,57.34,57.84,57.94,56.25,54.84,53.25,54.16,55.66,54.56,53.66,54.34,53.34,53.66,54.16,53.66,54.06,53.06,52.75,51.94,51.16,50.75,52.34,53.16,53.16,52.44,52.44,52.06,52.44,53.06,52.34,52.66,53.66,54.34,53.94,53.06,53.56,52.84,53.94,51.16,50.75,50.44,50.56,51.56,51.84,52.84,52.66,53.94,53.66,53.66,52.34,53.56,51.94,52.44,51.56,53.34,52.34,52.66,53.34,52.34,52.84,51.16,51.94,50.75,50.94,50.56,52.06,51.84,50.94,53.34,55.84,57.34,57.16,55.34,50.84,46.25,41.16
40.56,44.06,48.84,56.06,57.44,58.34,57.34,56.56,54.16,54.16,54.84,55.66,54.06,54.16,54.16,54.16,54.06,53.94,53.34,53.34,52.25,52.84,52.25,49.66,50.06,53.56,52.75,52.34,52.06,52.84,52.84,51.84,52.06,51.84,52.66,52.84,53.75,52.84,52.66,53.34,51.94,52.44,49.75,51.66,50.34,50.75,50.06,51.16,53.66,53.06,52.44,53.56,53.34,52.25,53.66,51.84,52.34,51.84,52.75,51.25,52.25,52.34,52.44,52.84,52.34,51.56,50.75,50.34,50.44,50.75,51.34,50.84,52.66,56.44,57.44,56.56,56.06,50.75,47.34,43.56
40.56,43.84,48.94,54.94,57.34,58.44,57.16,56.16,53.94,54.34,54.56,54.06,54.75,54.06,53.06,54.34,54.16,53.16,53.66,53.25,53.66,52.25,51.84,50.44,51.16,52.44,53.16,52.34,51.94,52.34,52.44,51.94,51.94,53.16,51.84,53.06,53.16,53.66,53.16,53.06,52.75,52.84,50.94,50.94,51.25,50.44,50.44,50.94,52.34,52.25,52.75,54.16,52.75,51.25,52.44,51.84,51.94,52.25,52.25,52.06,51.94,52.06,51.66,53.25,52.75,51.16,50.16,50.84,51.66,50.56,51.56,50.44,52.34,55.75,57.34,57.84,55.66,52.44,47.84,44.66
43.06,43.94,50.06,55.84,57.34,58.06,56.94,56.16,54.44,53.94,55.25,54.56,54.44,54.06,53.94,54.44,53.94,54.16,53.06,51.94,53.16,53.06,51.56,50.44,50.34,52.34,52.84,51.84,51.16,52.25,52.34,51.25,52.66,51.94,51.56,53.25,54.16,52.66,52.44,53.06,53.34,52.44,49.84,52.44,50.75,49.75,50.75,50.75,53.34,51.66,53.06,52.34,51.66,52.66,53.34,51.94,52.44,51.56,52.25,52.44,53.06,52.06,52.84,52.84,52.44,51.56,50.56,50.84,50.75,50.94,50.94,50.84,52.25,55.25,57.44,56.94,55.75,52.75,47.16,45.25
43.34,45.94,50.44,54.75,57.75,58.84,57.44,55.25,54.16,54.16,53.94,54.44,54.34,54.34,53.75,53.94,53.94,53.75,53.75,52.34,52.66,51.94,50.94,50.75,51.16,52.66,51.84,53.06,51.94,51.56,52.66,52.44,52.34,53.16,52.66,54.34,52.75,52.75,51.84,52.34,53.34,52.84,50.44,50.84,50.06,50.56,50.06,51.34,52.84,52.25,51.84,53.06,53.34,51.25,52.75,52.44,51.66,53.06,53.06,51.66,52.66,51.25,53.16,52.75,53.25,50.94,50.84,50.75,51.25,51.34,51.25,50.16,51.56,55.06,56.94,57.56,55.84,52.66,48.25,45.34
42.66,46.66,51.56,55.75,57.44,57.75,56.16,54.94,53.34,53.75,53.75,54.06,53.56,54.06,53.94,53.94,53.16,54.94,52.84,52.44,53.16,51.56,51.16,51.66,51.56,52.84,53.16,51.66,51.94,51.25,52.25,51.66,52.66,53.75,52.66,53.34,53.94,52.66,52.66,52.66,52.66,53.34,50.94,51.56,51.34,50.34,50.56,52.25,52.66,52.44,53.25,52.84,52.75,52.34,51.34,52.34,51.56,52.06,52.44,52.34,51.34,51.25,52.34,52.34,53.06,51.16,50.56,50.75,50.75,51.25,51.66,49.84,52.25,54.56,57.06,56.75,56.25,53.56,48.44,45.75
43.84,47.56,52.34,56.75,57.06,56.75,56.44,56.16,54.06,54.16,53.94,53.94,54.16,53.94,53.34,54.84,54.56,52.84,52.66,52.75,52.66,52.06,50.56,50.75,50.94,52.34,53.56,52.06,51.84,51.34,51.16,51.94,52.06,52.44,52.34,53.56,53.66,52.66,52.25,53.06,52.25,52.75,49.84,50.84,50.06,50.84,49.84,50.75,52.75,51.25,52.44,52.66,52.06,52.06,53.25,52.25,51.56,51.66,52.66,52.75,52.66,51.66,53.06,52.06,52.34,50.56,50.56,51.34,50.94,51.66,50.84,50.56,52.44,53.34,57.06,57.16,56.75,53.56,49.34,46.34
43.34,47.16,52.34,55.66,57.56,57.56,55.44,54.84,54.16,53.25,54.84,53.25,54.06,54.16,54.75,54.16,53.34,53.34,52.66,51.84,52.34,50.94,51.56,49.66,50.75,52.34,52.25,51.94,51.94,53.06,51.94,51.56,52.25,53.16,52.06,53.16,52.66,52.66,52.25,53.06,52.44,52.84,50.56,51.16,50.44,50.75,50.75,52.06,52.84,51.66,52.34,52.25,53.66,52.66,51.84,52.25,52.25,51.66,52.06,51.66,50.84,52.06,52.44,53.56,52.06,51.94,49.84,50.94,50.44,51.56,51.16,50.84,51.34,54.06,55.66,57.44,55.25,53.25,49.44,44.75
44.56,46.66,51.84,56.06,58.25,57.44,56.94,54.56,54.44,52.84,54.56,54.94,53.94,54.44,53.75,54.16,53.34,54.44,52.25,52.66,52.44,51.66,51.94,50.06,50.06,52.25,53.16,52.25,51.66,52.25,51.94,50.94,53.06,52.66,52.84,53.06,53.56,52.66,52.84,52.44,52.25,53.06,50.84,50.75,51.25,49.84,50.06,51.66,51.16,51.16,51.66,53.34,53.16,51.34,52.44,51.66,51.84,51.25,51.66,52.06,52.66,51.94,53.25,52.25,52.44,50.84,50.44,50.44,50.75,49.75,50.75,49.25,51.25,54.34,55.06,56.56,55.66,53.94,50.44,45.34
