32.56,31.66,33.94,33.94,35.94,36.66,37.75,41.06,47.34,48.94,51.44,51.66,51.16,51.25,51.66,50.75,50.66,50.84,51.25,52.06,52.34,51.16,51.56,50.66,50.34,50.06,50.84,51.66,50.44,50.84,50.06,51.25,51.06,51.16,50.44,51.44,50.06,49.56,49.34,50.06,50.75,49.84,50.44,51.16,51.06,51.25,51.16,50.34,50.84,51.66,51.16,51.44,51.66,51.44,52.06,52.06,51.06,50.84,51.44,51.44,51.66,51.56,52.34,52.34,52.44,51.66,48.44,41.06,37.25,35.94,35.75,34.84,34.34,34.34,34.56,33.44,32.84,32.16,33.44,33.25
33.44,33.25,32.34,35.94,35.75,36.06,37.56,40.84,48.44,50.06,50.25,51.16,50.06,51.06,51.25,51.16,51.25,51.44,51.06,50.66,51.16,49.94,51.25,50.84,52.06,50.66,50.25,51.16,51.44,50.66,49.94,51.16,51.44,49.84,50.25,49.94,50.66,49.94,49.34,50.34,49.84,50.44,51.66,50.75,51.75,51.66,51.44,52.16,51.06,52.56,52.16,51.56,51.66,52.75,51.44,51.94,51.06,51.75,50.75,51.44,51.66,51.16,51.56,52.56,51.66,51.44,47.56,40.44,38.75,36.06,35.06,34.56,34.34,33.16,33.16,33.25,34.06,33.16,32.84,34.06
32.56,33.44,33.75,34.84,35.06,35.94,37.84,40.25,47.25,49.16,50.06,51.66,50.75,51.56,51.25,50.75,50.75,50.44,50.75,51.06,50.84,50.34,49.66,50.44,50.84,50.44,50.75,49.34,50.66,51.16,51.06,49.84,51.25,50.75,51.16,50.75,49.66,49.84,48.84,50.06,50.25,50.25,50.66,50.44,52.06,51.75,51.94,51.94,51.25,52.06,51.44,52.34,52.34,51.75,51.16,51.94,51.75,52.06,50.75,51.06,52.34,51.16,51.75,51.75,52.84,51.56,48.44,40.75,37.84,36.06,35.66,34.66,35.44,34.56,34.06,34.84,33.16,32.94,32.06,33.66
31.55,33.75,32.94,34.34,34.56,36.94,37.16,40.16,47.25,49.56,50.75,51.94,50.34,51.25,50.44,50.44,50.44,50.75,50.44,51.25,50.66,50.84,50.25,50.44,50.84,50.25,48.94,50.66,50.06,51.16,50.34,50.75,50.25,51.16,51.16,50.25,49.16,49.84,49.66,50.34,50.34,49.84,51.06,50.75,50.84,52.06,51.56,51.75,52.16,52.06,52.16,52.34,51.75,51.06,52.16,51.75,51.56,50.66,51.56,51.56,52.34,52.06,52.56,52.44,51.56,50.75,48.06,40.25,37.16,35.75,35.66,34.66,35.06,33.75,34.06,33.44,32.56,31.84,32.34,33.75
33.25,34.25,34.66,34.84,36.84,38.16,39.34,42.34,48.06,49.94,49.56,51.06,50.66,51.16,51.66,51.16,51.56,50.34,50.84,51.56,50.84,50.84,51.06,50.66,50.06,49.94,50.44,50.34,51.56,49.84,51.25,51.06,50.75,51.44,50.75,50.25,49.66,50.34,48.94,48.56,50.34,51.06,49.84,51.16,51.56,50.34,51.94,52.44,52.06,52.94,52.16,52.56,51.66,52.75,51.66,52.06,51.56,51.16,51.56,51.16,51.25,51.56,51.66,52.34,52.34,51.44,46.84,38.16,37.16,36.56,35.06,34.25,35.06,34.84,33.75,33.44,33.75,33.44,33.94,33.44
33.75,33.44,35.06,36.06,36.06,38.06,37.84,43.16,49.16,49.84,50.44,51.06,50.44,50.25,51.25,51.06,49.94,50.44,50.66,51.16,51.44,49.56,50.75,50.84,50.66,50.75,50.44,50.34,49.56,51.06,50.75,51.16,51.56,49.94,50.84,50.66,48.56,49.34,48.44,49.34,50.25,50.06,51.56,53.25,51.66,52.44,51.75,52.34,52.06,52.84,51.94,52.34,52.06,51.75,51.44,51.44,51.66,51.16,50.25,51.66,51.56,51.25,52.56,51.44,52.75,49.56,47.94,39.84,36.66,36.84,35.34,34.25,34.06,34.34,33.94,34.25,34.66,32.66,32.66,33.44
35.34,33.75,34.66,35.44,35.66,37.84,38.75,44.34,47.25,49.25,50.06,51.25,51.16,49.56,50.66,50.66,49.34,50.75,50.75,51.44,50.66,49.94,51.06,50.34,51.16,50.06,49.66,50.25,50.44,50.75,50.66,50.44,50.34,49.84,50.66,51.25,48.94,49.66,48.75,48.94,49.25,50.66,51.56,51.66,51.66,52.34,51.94,51.94,52.34,51.75,53.16,51.44,51.56,51.25,51.66,51.44,51.06,51.44,52.34,50.75,52.16,51.06,51.56,52.06,51.56,51.16,47.25,39.34,37.75,35.44,35.75,35.16,34.06,34.66,35.06,32.94,34.25,33.94,32.66,33.44
34.84,33.75,35.16,35.75,36.34,36.94,38.34,42.66,48.44,50.25,50.84,51.06,51.44,50.84,51.16,51.56,51.06,50.44,51.06,50.75,51.25,50.34,49.66,50.66,50.75,50.34,51.44,50.25,49.94,50.66,50.84,49.94,50.75,50.84,49.56,50.25,50.06,48.56,48.84,49.34,48.75,49.34,50.75,49.84,51.56,52.34,50.75,52.94,51.66,52.34,52.06,51.56,52.06,51.56,51.56,51.16,51.25,51.66,50.84,50.34,49.94,50.06,50.66,52.34,51.94,50.66,47.34,41.34,38.44,37.25,35.94,36.66,34.06,34.66,33.94,33.44,33.16,33.75,32.56,34.06
34.34,35.75,35.16,35.06,36.56,37.16,38.66,44.06,47.66,50.34,51.06,50.34,50.06,50.06,50.34,50.34,50.34,49.84,50.84,49.94,49.94,49.84,49.84,50.44,51.06,50.34,48.94,50.84,50.44,50.06,50.06,50.84,50.06,50.75,49.84,49.56,50.34,48.84,48.75,49.56,50.25,49.25,50.44,51.25,50.75,51.16,51.16,51.44,51.56,52.34,51.66,52.84,52.34,51.25,51.06,51.44,52.06,50.66,51.44,51.16,51.16,50.25,51.75,52.16,52.34,50.44,46.56,39.94,37.75,37.25,36.94,34.56,34.84,33.94,34.06,33.75,33.75,33.44,32.66,32.56
34.06,33.66,34.66,35.75,35.34,37.56,39.06,43.75,47.94,49.25,49.16,50.06,51.25,50.06,50.34,50.25,51.16,49.16,50.44,50.44,50.44,49.34,50.25,49.25,50.66,51.16,49.66,50.25,52.16,50.25,49.34,51.16,49.84,49.56,50.34,49.84,49.66,48.16,48.94,49.56,50.25,49.66,50.25,51.44,51.66,51.66,50.84,51.75,53.16,53.16,51.94,52.16,52.94,50.75,51.56,50.66,50.84,51.66,51.66,50.66,51.56,50.84,51.44,52.44,51.56,51.06,45.84,39.84,37.56,35.75,35.75,35.44,34.34,34.56,34.56,34.66,33.44,33.16,32.84,32.56
